geslacht_src,lft_src,etngrp_src,oplniv_src,com_src,geslacht_dst,lft_dst,etngrp_dst,oplniv_dst,com_dst,n
Vrouw,"[0,20)",Overig,1,0,Vrouw,"[20,30)",Surinaams,3,0,2200
Vrouw,"[0,20)",Overig,1,0,Man,"[50,60)",Overig,1,0,3200
Vrouw,"[0,20)",Overig,1,0,Man,"[50,60)",Overig,2,0,1400
Vrouw,"[0,20)",Overig,1,0,Man,"[50,60)",Overig,3,0,1900
Vrouw,"[0,20)",Overig,1,0,Man,"[60,70)",Surinaams,1,0,100
Vrouw,"[0,20)",Overig,1,0,Man,"[60,70)",Surinaams,3,0,100
Vrouw,"[0,20)",Overig,1,0,Man,"[30,40)",Autochtoon,1,0,2000
Vrouw,"[0,20)",Overig,1,0,Man,"[30,40)",Autochtoon,2,0,6300
Vrouw,"[0,20)",Overig,1,0,Man,"[30,40)",Autochtoon,3,0,11200
Vrouw,"[0,20)",Overig,1,0,Man,"[50,60)",Turks,1,0,300
Vrouw,"[0,20)",Overig,1,0,Vrouw,"[60,70)",Autochtoon,1,0,2900
Vrouw,"[0,20)",Overig,1,0,Vrouw,"[60,70)",Autochtoon,2,0,2400
Vrouw,"[0,20)",Overig,1,0,Vrouw,"[60,70)",Autochtoon,3,0,1800
Vrouw,"[0,20)",Overig,1,0,Vrouw,"[50,60)",Autochtoon,1,0,6300
Vrouw,"[0,20)",Overig,1,0,Vrouw,"[50,60)",Autochtoon,2,0,7000
